"Date","Price","Open","High","Low","Vol.","Change %"
"09/22/2016","2,818.48","2,794.96","2,827.69","2,794.96","","0.84%"
"09/21/2016","2,794.96","2,789.08","2,797.35","2,786.39","","0.21%"
"09/20/2016","2,789.08","2,793.67","2,794.68","2,784.79","","-0.16%"
"09/19/2016","2,793.67","2,771.30","2,794.15","2,771.30","","0.81%"
"09/14/2016","2,771.30","2,771.30","2,771.30","2,771.30","","-0.70%"
"09/13/2016","2,790.75","2,788.40","2,794.48","2,778.11","","0.08%"
"09/12/2016","2,788.40","2,836.29","2,836.29","2,765.48","","-1.69%"
"09/09/2016","2,836.29","2,853.16","2,858.09","2,836.29","","-0.59%"
"09/08/2016","2,853.16","2,853.07","2,856.54","2,844.22","","0.00%"
"09/07/2016","2,853.07","2,852.35","2,864.88","2,850.57","","0.03%"
"09/06/2016","2,852.35","2,832.14","2,857.14","2,817.70","","0.71%"
"09/05/2016","2,832.14","2,826.72","2,844.87","2,826.72","","0.19%"
"09/02/2016","2,826.72","2,820.52","2,831.50","2,811.70","","0.22%"
"09/01/2016","2,820.52","2,840.99","2,842.67","2,820.25","","-0.72%"
"08/31/2016","2,840.99","2,826.28","2,845.42","2,821.55","","0.52%"
"08/30/2016","2,826.28","2,822.25","2,837.22","2,820.07","","0.14%"
"08/29/2016","2,822.25","2,822.96","2,828.52","2,813.53","","-0.03%"
"08/26/2016","2,822.96","2,822.70","2,841.00","2,818.35","","0.01%"
"08/25/2016","2,822.70","2,842.88","2,842.88","2,798.15","","-0.71%"
"08/24/2016","2,842.88","2,852.51","2,857.10","2,837.63","","-0.34%"
"08/23/2016","2,852.51","2,849.77","2,867.62","2,837.91","","0.10%"
"08/22/2016","2,849.77","2,871.16","2,877.16","2,848.76","","-0.74%"
"08/19/2016","2,871.16","2,870.88","2,878.86","2,852.14","","0.01%"
"08/18/2016","2,870.88","2,878.27","2,897.62","2,858.51","","-0.26%"
"08/17/2016","2,878.27","2,882.75","2,893.75","2,864.24","","-0.16%"
"08/16/2016","2,882.75","2,893.82","2,916.80","2,877.52","","-0.38%"
"08/15/2016","2,893.82","2,816.23","2,909.71","2,816.23","","2.76%"
"08/12/2016","2,816.23","2,764.93","2,816.23","2,764.75","","1.86%"
"08/11/2016","2,764.93","2,775.66","2,799.24","2,764.16","","-0.39%"
"08/10/2016","2,775.66","2,785.67","2,790.74","2,775.15","","-0.36%"
"08/09/2016","2,785.67","2,765.75","2,785.69","2,762.16","","0.72%"
"08/08/2016","2,765.75","2,739.66","2,765.95","2,726.31","","0.95%"
"08/05/2016","2,739.66","2,734.06","2,756.92","2,729.21","","0.20%"
"08/04/2016","2,734.06","2,726.32","2,734.27","2,707.86","","0.28%"
"08/03/2016","2,726.32","2,721.65","2,728.47","2,708.99","","0.17%"
"08/02/2016","2,721.65","2,711.35","2,721.65","2,701.30","","0.38%"
"08/01/2016","2,711.35","2,734.37","2,734.37","2,694.35","","-0.84%"
"07/29/2016","2,734.37","2,748.02","2,751.61","2,729.75","","-0.50%"
"07/28/2016","2,748.02","2,743.16","2,758.35","2,724.48","","0.18%"
"07/27/2016","2,743.16","2,781.85","2,789.05","2,690.91","","-1.39%"
"07/26/2016","2,781.85","2,749.81","2,781.99","2,747.45","","1.17%"
"07/25/2016","2,749.81","2,743.24","2,760.01","2,738.03","","0.24%"
"07/22/2016","2,743.24","2,765.73","2,767.57","2,740.02","","-0.81%"
"07/21/2016","2,765.73","2,751.66","2,779.34","2,751.66","","0.51%"
"07/20/2016","2,751.66","2,759.47","2,764.43","2,745.39","","-0.28%"
"07/19/2016","2,759.47","2,772.19","2,775.20","2,742.48","","-0.46%"
"07/18/2016","2,772.19","2,777.54","2,787.06","2,763.08","","-0.19%"
"07/15/2016","2,777.54","2,774.45","2,783.92","2,767.05","","0.11%"
"07/14/2016","2,774.45","2,780.52","2,780.52","2,759.91","","-0.22%"
"07/13/2016","2,780.52","2,775.02","2,794.34","2,771.14","","0.20%"
"07/12/2016","2,775.02","2,720.58","2,775.27","2,718.06","","2.00%"
"07/11/2016","2,720.58","2,709.66","2,746.02","2,709.66","","0.40%"
"07/08/2016","2,709.66","2,725.67","2,725.67","2,703.58","","-0.59%"
"07/07/2016","2,725.67","2,726.45","2,733.75","2,709.61","","-0.03%"
"07/06/2016","2,726.45","2,717.56","2,727.28","2,698.97","","0.33%"
"07/05/2016","2,717.56","2,717.58","2,723.20","2,708.98","","0.00%"
"07/04/2016","2,717.58","2,679.40","2,721.68","2,662.85","","1.42%"
"07/01/2016","2,679.40","2,676.18","2,690.67","2,674.05","","0.12%"
"06/30/2016","2,676.18","2,677.53","2,684.81","2,671.31","","-0.05%"
"06/29/2016","2,677.53","2,660.60","2,678.65","2,660.60","","0.64%"
"06/28/2016","2,660.60","2,650.74","2,661.61","2,634.83","","0.37%"
"06/27/2016","2,650.74","2,614.93","2,650.87","2,606.27","","1.37%"
"06/24/2016","2,614.93","2,650.21","2,658.69","2,578.68","","-1.33%"
"06/23/2016","2,650.21","2,664.90","2,664.90","2,638.82","","-0.55%"
"06/22/2016","2,664.90","2,643.34","2,665.05","2,636.51","","0.82%"
"06/21/2016","2,643.34","2,652.37","2,680.28","2,635.81","","-0.34%"
"06/20/2016","2,652.37","2,648.93","2,656.65","2,633.67","","0.13%"
"06/17/2016","2,648.93","2,639.02","2,666.53","2,639.02","","0.38%"
"06/16/2016","2,639.02","2,652.73","2,652.73","2,634.08","","-0.52%"
"06/15/2016","2,652.73","2,618.10","2,658.42","2,592.12","","1.32%"
"06/14/2016","2,618.10","2,610.96","2,620.76","2,603.53","","0.27%"
"06/13/2016","2,610.96","2,684.22","2,684.22","2,610.51","","-2.73%"
"06/08/2016","2,684.22","2,693.40","2,693.40","2,671.13","","-0.34%"
"06/07/2016","2,693.40","2,694.49","2,699.04","2,685.27","","-0.04%"
"06/06/2016","2,694.49","2,701.10","2,707.97","2,685.66","","-0.24%"
"06/03/2016","2,701.10","2,681.95","2,708.38","2,679.11","","0.71%"
"06/02/2016","2,681.95","2,677.78","2,684.35","2,669.96","","0.16%"
"06/01/2016","2,677.78","2,683.51","2,693.65","2,677.07","","-0.21%"
"05/31/2016","2,683.51","2,603.22","2,684.38","2,603.22","","3.08%"
"05/30/2016","2,603.22","2,598.05","2,609.71","2,578.60","","0.20%"
"05/27/2016","2,598.05","2,597.93","2,607.30","2,588.38","","0.00%"
"05/26/2016","2,597.93","2,593.21","2,605.16","2,567.77","","0.18%"
"05/25/2016","2,593.21","2,595.73","2,616.78","2,588.94","","-0.10%"
"05/24/2016","2,595.73","2,615.34","2,615.34","2,586.61","","-0.75%"
"05/23/2016","2,615.34","2,607.21","2,624.09","2,605.78","","0.31%"
"05/20/2016","2,607.21","2,593.92","2,607.45","2,576.96","","0.51%"
"05/19/2016","2,593.92","2,598.43","2,613.58","2,590.54","","-0.17%"
"05/18/2016","2,598.43","2,615.08","2,615.08","2,573.77","","-0.64%"
"05/17/2016","2,615.08","2,624.99","2,630.10","2,607.08","","-0.38%"
"05/16/2016","2,624.99","2,607.84","2,625.14","2,589.92","","0.66%"
"05/13/2016","2,607.84","2,620.05","2,630.05","2,598.82","","-0.47%"
"05/12/2016","2,620.05","2,613.53","2,624.01","2,573.07","","0.25%"
"05/11/2016","2,613.53","2,600.12","2,629.93","2,597.96","","0.52%"
"05/10/2016","2,600.12","2,597.60","2,613.43","2,590.18","","0.10%"
"05/09/2016","2,597.60","2,653.43","2,653.43","2,588.35","","-2.10%"
"05/06/2016","2,653.43","2,723.54","2,725.57","2,653.15","","-2.57%"
"05/05/2016","2,723.54","2,720.56","2,726.22","2,708.80","","0.11%"
"05/04/2016","2,720.56","2,724.08","2,731.77","2,711.57","","-0.13%"
"05/03/2016","2,724.08","2,676.08","2,727.48","2,671.54","","1.79%"
"04/29/2016","2,676.08","2,678.23","2,688.43","2,669.22","","-0.08%"
"04/28/2016","2,678.23","2,684.56","2,691.01","2,657.41","","-0.24%"
"04/27/2016","2,684.56","2,695.51","2,703.76","2,681.89","","-0.41%"
"04/26/2016","2,695.51","2,680.86","2,696.45","2,671.43","","0.55%"
"04/25/2016","2,680.86","2,692.23","2,692.23","2,660.46","","-0.42%"
"04/22/2016","2,692.23","2,679.84","2,692.52","2,660.53","","0.46%"
"04/21/2016","2,679.84","2,692.81","2,710.31","2,668.20","","-0.48%"
"04/20/2016","2,692.81","2,738.96","2,748.19","2,630.92","","-1.68%"
"04/19/2016","2,738.96","2,731.27","2,749.83","2,726.93","","0.28%"
"04/18/2016","2,731.27","2,766.95","2,766.95","2,726.66","","-1.29%"
"04/15/2016","2,766.95","2,766.79","2,775.48","2,757.31","","0.01%"
"04/14/2016","2,766.79","2,755.31","2,775.67","2,747.85","","0.42%"
"04/13/2016","2,755.31","2,720.93","2,783.88","2,720.93","","1.26%"
"04/12/2016","2,720.93","2,731.66","2,733.37","2,706.01","","-0.39%"
"04/11/2016","2,731.66","2,697.04","2,746.75","2,697.04","","1.28%"
"04/08/2016","2,697.04","2,715.76","2,715.76","2,679.34","","-0.69%"
"04/07/2016","2,715.76","2,754.24","2,764.31","2,715.31","","-1.40%"
"04/06/2016","2,754.24","2,759.04","2,760.93","2,735.87","","-0.17%"
"04/05/2016","2,759.04","2,725.13","2,764.20","2,709.81","","1.24%"
"04/01/2016","2,725.13","2,718.88","2,725.13","2,676.61","","0.23%"
"03/31/2016","2,718.88","2,718.22","2,735.62","2,712.02","","0.02%"
"03/30/2016","2,718.22","2,650.62","2,718.22","2,650.62","","2.55%"
"03/29/2016","2,650.62","2,680.93","2,686.16","2,640.12","","-1.13%"
"03/28/2016","2,680.93","2,703.53","2,730.06","2,674.18","","-0.84%"
"03/25/2016","2,703.53","2,689.07","2,707.55","2,684.39","","0.54%"
"03/24/2016","2,689.07","2,729.84","2,729.84","2,689.04","","-1.49%"
"03/23/2016","2,729.84","2,724.79","2,738.63","2,707.20","","0.19%"
"03/22/2016","2,724.79","2,740.77","2,743.28","2,716.29","","-0.58%"
"03/21/2016","2,740.77","2,685.33","2,754.81","2,685.33","","2.06%"
"03/18/2016","2,685.33","2,649.87","2,706.57","2,649.87","","1.34%"
"03/17/2016","2,649.87","2,625.37","2,669.98","2,613.38","","0.93%"
"03/16/2016","2,625.37","2,610.59","2,632.68","2,601.61","","0.57%"
"03/15/2016","2,610.59","2,602.55","2,612.83","2,572.70","","0.31%"
"03/14/2016","2,602.55","2,564.41","2,637.00","2,564.41","","1.49%"
"03/11/2016","2,564.41","2,563.79","2,569.94","2,534.47","","0.02%"
"03/10/2016","2,563.79","2,612.64","2,613.74","2,563.39","","-1.87%"
"03/09/2016","2,612.64","2,642.71","2,642.71","2,567.96","","-1.14%"
"03/08/2016","2,642.71","2,642.00","2,643.81","2,555.67","","0.03%"
"03/07/2016","2,642.00","2,632.11","2,661.83","2,622.89","","0.38%"
"03/04/2016","2,632.11","2,600.59","2,638.54","2,579.98","","1.21%"
"03/03/2016","2,600.59","2,592.70","2,614.22","2,584.70","","0.30%"
"03/02/2016","2,592.70","2,492.98","2,595.41","2,492.98","","4.00%"
"03/01/2016","2,492.98","2,451.31","2,506.71","2,438.92","","1.70%"
"02/29/2016","2,451.31","2,506.60","2,506.60","2,403.83","","-2.21%"
"02/26/2016","2,506.60","2,481.85","2,519.94","2,468.68","","1.00%"
"02/25/2016","2,481.85","2,638.17","2,638.17","2,470.57","","-5.93%"
"02/24/2016","2,638.17","2,619.96","2,638.17","2,594.18","","0.70%"
"02/23/2016","2,619.96","2,642.92","2,644.05","2,596.89","","-0.87%"
"02/22/2016","2,642.92","2,590.13","2,651.11","2,590.13","","2.04%"
"02/19/2016","2,590.13","2,592.83","2,601.34","2,575.20","","-0.10%"
"02/18/2016","2,592.83","2,600.12","2,623.14","2,589.98","","-0.28%"
"02/17/2016","2,600.12","2,578.07","2,601.77","2,569.06","","0.86%"
"02/16/2016","2,578.07","2,503.01","2,582.02","2,503.01","","3.00%"
"02/15/2016","2,503.01","2,515.54","2,515.54","2,451.15","","-0.50%"
"02/05/2016","2,515.54","2,528.67","2,534.57","2,513.68","","-0.52%"
"02/04/2016","2,528.67","2,498.52","2,539.11","2,498.52","","1.21%"
"02/03/2016","2,498.52","2,509.36","2,509.36","2,466.15","","-0.43%"
"02/02/2016","2,509.36","2,458.73","2,517.78","2,458.73","","2.06%"
"02/01/2016","2,458.73","2,496.13","2,497.13","2,432.96","","-1.50%"
"01/29/2016","2,496.13","2,421.70","2,512.24","2,420.74","","3.07%"
"01/28/2016","2,421.70","2,487.11","2,493.26","2,412.16","","-2.63%"
"01/27/2016","2,487.11","2,497.02","2,514.04","2,412.77","","-0.40%"
"01/26/2016","2,497.02","2,651.65","2,651.65","2,491.73","","-5.83%"
"01/25/2016","2,651.65","2,639.18","2,666.75","2,631.49","","0.47%"
"01/22/2016","2,639.18","2,613.15","2,653.89","2,589.84","","1.00%"
"01/21/2016","2,613.15","2,687.99","2,710.64","2,613.15","","-2.78%"
"01/20/2016","2,687.99","2,729.87","2,731.45","2,671.26","","-1.53%"
"01/19/2016","2,729.87","2,651.95","2,733.63","2,644.48","","2.94%"
"01/18/2016","2,651.95","2,641.96","2,680.40","2,599.42","","0.38%"
"01/15/2016","2,641.96","2,728.75","2,728.75","2,627.98","","-3.18%"
"01/14/2016","2,728.75","2,675.83","2,733.17","2,608.66","","1.98%"
"01/13/2016","2,675.83","2,727.97","2,762.22","2,675.83","","-1.91%"
"01/12/2016","2,727.97","2,711.05","2,747.08","2,692.65","","0.62%"
"01/11/2016","2,711.05","2,852.94","2,852.94","2,711.01","","-4.97%"
"01/08/2016","2,852.94","2,801.23","2,899.25","2,754.32","","1.85%"
"01/07/2016","2,801.23","3,001.51","3,001.51","2,793.19","","-6.67%"
"01/06/2016","3,001.51","2,950.88","3,003.73","2,944.20","","1.72%"
"01/05/2016","2,950.88","2,941.04","2,983.24","2,867.94","","0.33%"
"01/04/2016","2,941.04","3,156.08","3,156.08","2,941.04","","-6.81%"
"01/01/2016","3,156.08","3,156.08","3,156.08","3,156.08","","0.00%"
"12/31/2015","3,156.08","3,185.38","3,188.89","3,151.22","","-0.92%"
"12/30/2015","3,185.38","3,179.88","3,185.38","3,151.14","","0.17%"
"12/29/2015","3,179.88","3,153.71","3,180.06","3,137.67","","0.83%"
"12/28/2015","3,153.71","3,242.64","3,254.30","3,153.71","","-2.74%"
"12/25/2015","3,242.64","3,229.95","3,247.96","3,222.31","","0.39%"
"12/24/2015","3,229.95","3,255.58","3,257.69","3,195.63","","-0.79%"
"12/23/2015","3,255.58","3,263.15","3,300.53","3,252.57","","-0.23%"
"12/22/2015","3,263.15","3,255.01","3,267.37","3,232.94","","0.25%"
"12/21/2015","3,255.01","3,164.12","3,263.56","3,159.39","","2.87%"
"12/18/2015","3,164.12","3,151.46","3,201.25","3,148.12","","0.40%"
"12/17/2015","3,151.46","3,091.08","3,156.60","3,091.08","","1.95%"
"12/16/2015","3,091.08","3,098.82","3,111.56","3,084.49","","-0.25%"
"12/15/2015","3,098.82","3,108.88","3,115.98","3,085.99","","-0.32%"
"12/14/2015","3,108.88","3,037.54","3,110.10","3,006.78","","2.35%"
"12/11/2015","3,037.54","3,050.66","3,054.69","3,015.86","","-0.43%"
"12/10/2015","3,050.66","3,064.23","3,093.29","3,045.12","","-0.44%"
"12/09/2015","3,064.23","3,054.89","3,080.13","3,046.77","","0.31%"
"12/08/2015","3,054.89","3,108.91","3,108.91","3,051.08","","-1.74%"
"12/07/2015","3,108.91","3,096.29","3,116.04","3,083.07","","0.41%"
"12/04/2015","3,096.29","3,155.48","3,155.48","3,087.11","","-1.88%"
"12/03/2015","3,155.48","3,133.05","3,162.56","3,110.90","","0.72%"
"12/02/2015","3,133.05","3,032.09","3,135.89","3,016.81","","3.33%"
"12/01/2015","3,032.09","3,008.38","3,052.33","2,986.34","","0.79%"
"11/30/2015","3,008.38","3,001.19","3,028.06","2,918.13","","0.24%"
"11/27/2015","3,001.19","3,163.48","3,163.48","2,981.33","","-5.13%"
"11/26/2015","3,163.48","3,177.09","3,194.31","3,161.51","","-0.43%"
"11/25/2015","3,177.09","3,154.46","3,177.19","3,141.39","","0.72%"
"11/24/2015","3,154.46","3,159.23","3,159.23","3,114.15","","-0.15%"
"11/23/2015","3,159.23","3,179.18","3,198.20","3,151.35","","-0.63%"
"11/20/2015","3,179.18","3,173.75","3,193.29","3,164.96","","0.17%"
"11/19/2015","3,173.75","3,127.11","3,173.95","3,125.13","","1.49%"
"11/18/2015","3,127.11","3,153.83","3,170.81","3,120.39","","-0.85%"
"11/17/2015","3,153.83","3,157.43","3,222.75","3,148.13","","-0.11%"
"11/16/2015","3,157.43","3,141.49","3,157.62","3,090.00","","0.51%"
"11/13/2015","3,141.49","3,183.69","3,183.69","3,126.31","","-1.33%"
"11/12/2015","3,183.69","3,211.99","3,221.66","3,165.02","","-0.88%"
"11/11/2015","3,211.99","3,214.86","3,217.42","3,175.41","","-0.09%"
"11/10/2015","3,214.86","3,225.37","3,242.88","3,191.69","","-0.33%"
"11/09/2015","3,225.37","3,185.31","3,258.76","3,185.21","","1.26%"
"11/06/2015","3,185.31","3,123.05","3,191.20","3,114.79","","1.99%"
"11/05/2015","3,123.05","3,067.15","3,185.75","3,060.48","","1.82%"
"11/04/2015","3,067.15","2,937.89","3,067.15","2,937.89","","4.40%"
"11/03/2015","2,937.89","2,948.72","2,968.98","2,927.64","","-0.37%"
"11/02/2015","2,948.72","2,997.25","3,004.43","2,947.12","","-1.62%"
"10/30/2015","2,997.25","2,999.73","3,028.65","2,970.84","","-0.08%"
"10/29/2015","2,999.73","2,991.13","3,022.18","2,979.25","","0.29%"
"10/28/2015","2,991.13","3,045.36","3,049.67","2,984.99","","-1.78%"
"10/27/2015","3,045.36","3,043.68","3,051.13","2,958.69","","0.06%"
"10/26/2015","3,043.68","3,027.11","3,067.46","3,021.56","","0.55%"
"10/23/2015","3,027.11","2,989.22","3,036.26","2,984.86","","1.27%"
"10/22/2015","2,989.22","2,949.84","2,994.58","2,922.61","","1.33%"
"10/21/2015","2,949.84","3,036.60","3,053.72","2,904.41","","-2.86%"
"10/20/2015","3,036.60","3,005.03","3,036.60","2,983.45","","1.05%"
"10/19/2015","3,005.03","3,008.81","3,035.50","2,978.42","","-0.13%"
"10/16/2015","3,008.81","2,975.04","3,011.09","2,969.52","","1.14%"
"10/15/2015","2,975.04","2,910.31","2,975.09","2,907.54","","2.22%"
"10/14/2015","2,910.31","2,940.93","2,951.60","2,907.73","","-1.04%"
"10/13/2015","2,940.93","2,941.84","2,946.94","2,914.81","","-0.03%"
"10/12/2015","2,941.84","2,854.78","2,973.01","2,854.78","","3.05%"
"10/09/2015","2,854.78","2,819.18","2,864.67","2,818.03","","1.26%"
"10/08/2015","2,819.18","2,742.55","2,852.42","2,742.55","","2.79%"
"10/01/2015","2,742.55","2,742.55","2,742.55","2,742.55","","0.00%"
"09/30/2015","2,742.55","2,721.53","2,758.70","2,721.53","","0.77%"
"09/29/2015","2,721.53","2,775.34","2,775.34","2,706.80","","-1.94%"
"09/28/2015","2,775.34","2,768.74","2,778.40","2,729.69","","0.24%"
"09/25/2015","2,768.74","2,811.28","2,816.18","2,742.36","","-1.51%"
"09/24/2015","2,811.28","2,795.05","2,824.21","2,786.54","","0.58%"
"09/23/2015","2,795.05","2,856.54","2,856.54","2,786.45","","-2.15%"
"09/22/2015","2,856.54","2,835.50","2,884.30","2,831.17","","0.74%"
"09/21/2015","2,835.50","2,788.25","2,838.45","2,754.48","","1.69%"
"09/18/2015","2,788.25","2,774.84","2,813.89","2,766.34","","0.48%"
"09/17/2015","2,774.84","2,831.79","2,875.71","2,774.53","","-2.01%"
"09/16/2015","2,831.79","2,703.17","2,862.82","2,683.64","","4.76%"
"09/15/2015","2,703.17","2,808.04","2,808.04","2,683.38","","-3.73%"
"09/14/2015","2,808.04","2,859.02","2,882.02","2,726.90","","-1.78%"
"09/11/2015","2,859.02","2,862.92","2,886.08","2,831.44","","-0.14%"
"09/10/2015","2,862.92","2,897.87","2,897.87","2,846.60","","-1.21%"
"09/09/2015","2,897.87","2,842.57","2,919.40","2,840.89","","1.95%"
"09/08/2015","2,842.57","2,772.71","2,848.12","2,708.35","","2.52%"
"09/07/2015","2,772.71","2,857.06","2,906.90","2,762.02","","-2.95%"
"09/03/2015","2,857.06","2,857.06","2,857.06","2,857.06","","0.00%"
"09/02/2015","2,857.06","2,857.06","2,857.06","2,857.06","","0.02%"
"09/01/2015","2,856.48","2,877.37","2,877.37","2,728.67","","-0.73%"
